latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-13.80033,129.79279,332.39,0.39,0.44,2026-07-19,0444,N,nominal,2.0NRT,304.36,2.68,D
-13.80081,129.78912,334.55,0.39,0.44,2026-07-19,0444,N,nominal,2.0NRT,300.83,2.68,D
-14.19171,126.62253,344.76,0.63,0.54,2026-07-19,0444,N,nominal,2.0NRT,306.52,10.23,D
-13.13711,134.47894,332.91,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,306.12,3.92,D
-13.13765,134.47539,349.53,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.39,3.92,D
-13.13819,134.47182,346.36,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.47,10.3,D
-13.22519,133.89221,345.21,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.8,21.59,D
-13.79484,129.80318,335.71,0.39,0.44,2026-07-19,0444,N,nominal,2.0NRT,304.2,2.01,D
-13.13486,134.4713,341.27,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.65,10.3,D
-13.1354,134.46774,352.59,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,313.75,10.3,D
-13.13594,134.46419,335.6,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.23,2.36,D
-13.13755,134.45352,336.32,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,306.44,2.71,D
-13.13809,134.44997,352.34,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.9,3.14,D
-13.13863,134.4464,332.48,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,302.93,3.14,D
-13.2213,133.89531,336.24,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.78,6.34,D
-13.22238,133.88809,354.83,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,312.2,21.59,D
-13.11589,134.57381,349.93,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.98,12.57,D
-13.1353,134.44588,337.65,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.16,5.86,D
-13.11256,134.57327,345.78,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,312.35,12.57,D
-13.18552,134.06642,338.21,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.64,5.79,D
-13.64561,130.78403,340.85,0.51,0.41,2026-07-19,0444,N,nominal,2.0NRT,308.66,5.32,D
-13.64624,130.77928,354.58,0.51,0.41,2026-07-19,0444,N,nominal,2.0NRT,311.07,5.5,D
-13.64689,130.77441,333.38,0.51,0.41,2026-07-19,0444,N,nominal,2.0NRT,306.68,5.5,D
-13.18008,134.06927,330.89,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.39,3.73,D
-12.87189,136.05029,330.05,0.4,0.37,2026-07-19,0444,N,low,2.0NRT,303.96,3.56,D
-13.17674,134.06876,337.39,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,302.9,3.73,D
-12.86909,136.04605,335.94,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,305.14,4.62,D
-13.14423,134.26131,338.87,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,304.43,4.06,D
-12.86571,136.04549,337.31,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,306.93,4.62,D
-13.13982,134.26791,333.62,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.31,4.01,D
-13.14036,134.26433,351.93,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.48,4.01,D
-13.1409,134.26079,332.42,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,304.98,4.06,D
-13.14143,134.25722,352.42,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.25,4.06,D
-13.14197,134.25363,337.06,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.45,3.15,D
-13.64774,130.78212,338.42,0.51,0.41,2026-07-19,0444,N,nominal,2.0NRT,307.61,5.05,D
-13.64841,130.77734,351.88,0.51,0.41,2026-07-19,0444,N,nominal,2.0NRT,309.83,5.05,D
-12.86233,136.04492,356.17,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,306.53,9.35,D
-12.86291,136.04126,346.83,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,308.32,7.78,D
-13.13648,134.26738,334.91,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.37,4.78,D
-13.43106,132.27774,343.39,0.43,0.38,2026-07-19,0444,N,nominal,2.0NRT,308.88,3.49,D
-13.64326,130.78632,337.57,0.51,0.41,2026-07-19,0444,N,low,2.0NRT,309.23,5.38,D
-14.19365,126.62231,341.48,0.63,0.54,2026-07-19,0444,N,nominal,2.0NRT,306.27,9.33,D
-13.12019,134.35239,350.31,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,304.68,5.09,D
-13.13314,134.26686,331.99,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,302.14,4.78,D
-13.13368,134.26331,333.04,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,306.07,4.78,D
-13.42695,132.28123,342.14,0.43,0.38,2026-07-19,0444,N,nominal,2.0NRT,308.66,3.84,D
-13.52473,131.59976,341.24,0.46,0.39,2026-07-19,0444,N,nominal,2.0NRT,307.31,3.29,D
-13.63682,130.80458,339.86,0.51,0.41,2026-07-19,0444,N,nominal,2.0NRT,306.53,3.67,D
-13.63748,130.79988,346.23,0.51,0.41,2026-07-19,0444,N,nominal,2.0NRT,309.1,4.3,D
-13.63813,130.7952,333.61,0.51,0.41,2026-07-19,0444,N,low,2.0NRT,307.47,4.3,D
-13.63878,130.79051,341.29,0.51,0.41,2026-07-19,0444,N,nominal,2.0NRT,309.15,5.38,D
-13.09258,134.51186,333.16,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,305.9,2.51,D
-13.12548,134.29488,352.5,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,312.41,47.79,D
-13.633,130.80409,339.34,0.51,0.41,2026-07-19,0444,N,nominal,2.0NRT,309.98,7.8,D
-13.12269,134.2908,367,0.39,0.36,2026-07-19,0444,N,high,2.0NRT,311.5,47.79,D
-13.08924,134.51132,344.39,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.54,2.51,D
-13.11935,134.29027,367,0.39,0.36,2026-07-19,0444,N,high,2.0NRT,311.23,20.87,D
-13.08645,134.50726,335.31,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,308.03,2.62,D
-13.1145,134.32236,346.1,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.36,4.43,D
-13.11989,134.28671,355.93,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,313.57,12.24,D
-13.12043,134.28313,347.01,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.35,12.24,D
-13.08312,134.50673,335.08,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.5,2.62,D
-13.10254,134.37877,350.84,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.67,3.55,D
-13.11116,134.32182,349.08,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.76,4.43,D
-13.11655,134.28619,351.13,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.98,12.24,D
-13.11709,134.28261,348.81,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.88,12.24,D
-13.09705,134.39249,335.86,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.6,4.33,D
-13.09759,134.3889,350.8,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.53,4.33,D
-13.09813,134.38536,335.6,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,304.36,4.39,D
-13.09921,134.37823,334.28,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,306.26,2.65,D
-13.10783,134.3213,334.45,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.12,2.96,D
-13.10837,134.31773,333.79,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.35,2.96,D
-13.11322,134.28566,335.52,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,306.58,2.89,D
-13.06998,134.54829,341.6,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.98,4.65,D
-13.07052,134.54474,355.32,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,310.65,4.65,D
-13.07106,134.5412,333.96,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.35,2.9,D
-13.09264,134.39906,343.42,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.7,6.72,D
-13.09318,134.39551,350.25,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,310.42,6.72,D
-13.09371,134.39194,343.81,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.23,4.33,D
-13.1018,134.33858,336.53,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.38,3.51,D
-13.10234,134.33501,340.35,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,304.84,2.43,D
-13.10503,134.3172,334.67,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.11,2.96,D
-13.11042,134.28157,335.63,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,304.77,2.89,D
-13.11096,134.27802,352.26,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.16,4.33,D
-13.1115,134.27443,347.27,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.89,4.33,D
-13.06719,134.54424,348.37,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.93,8.56,D
-13.06773,134.54068,346.8,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.79,5.36,D
-13.0893,134.39853,343.7,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.16,5.17,D
-13.09846,134.33804,345.35,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.4,4.77,D
-13.10816,134.27391,341.29,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.75,13.69,D
-13.1087,134.27034,353.26,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.68,9.88,D
-13.72461,129.96127,355.75,0.57,0.43,2026-07-19,0444,N,nominal,2.0NRT,311.86,24.58,D
-13.08543,134.40157,335.16,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.26,3.46,D
-13.10428,134.27696,348.41,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.54,13.69,D
-13.10482,134.27339,350.3,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,312.06,13.69,D
-13.05827,134.53555,331.93,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.58,1.44,D
-13.082,134.37918,339.38,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.31,3.76,D
-13.08253,134.37561,339.76,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.46,3.12,D
-13.08792,134.34003,343.97,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.28,5.03,D
-13.0792,134.37509,333.55,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,308.31,4,D
-13.08351,134.34662,333.57,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.76,4.53,D
-13.08459,134.33949,354.24,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,310.63,11.62,D
-12.81024,136.08914,337.11,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,302.62,3.52,D
-12.81083,136.08546,349.78,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,307.67,16.74,D
-12.81141,136.08179,356.97,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,311.62,16.74,D
-12.81199,136.07812,332.85,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,301.59,3.66,D
-13.04945,134.54869,335.01,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,305.76,3.89,D
-13.05161,134.5345,350.19,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.32,4.55,D
-13.07533,134.37813,330.26,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,304.94,3.2,D
-13.07587,134.37456,348.65,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.91,4,D
-13.10547,134.17847,331.68,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.65,5.79,D
-13.106,134.1749,347.03,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.41,8.95,D
-13.71534,129.87724,345.7,0.39,0.44,2026-07-19,0444,N,nominal,2.0NRT,303.6,5.17,D
-12.76443,136.3551,331.6,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,304.26,3.18,D
-12.76503,136.35136,335.17,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,307.24,5.58,D
-12.7686,136.32903,336.38,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,303.79,3.17,D
-12.80627,136.09229,335.77,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,299.43,4.12,D
-12.80802,136.08125,345.28,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,306.95,14.45,D
-12.80861,136.07759,334.11,0.4,0.37,2026-07-19,0444,N,low,2.0NRT,305.45,9.94,D
-13.04828,134.53397,348.57,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,310.78,17.54,D
-13.04882,134.53041,332.47,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.72,3.5,D
-13.71082,129.88028,335.76,0.39,0.44,2026-07-19,0444,N,low,2.0NRT,305.84,2.31,D
-13.71177,129.87314,342.74,0.39,0.44,2026-07-19,0444,N,nominal,2.0NRT,306.55,6.67,D
-13.71224,129.86954,347.96,0.39,0.44,2026-07-19,0444,N,nominal,2.0NRT,306.78,6.46,D
-12.76162,136.3508,355.76,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,308.47,5.58,D
-12.76222,136.34708,344.63,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,308.2,5.58,D
-12.76281,136.34337,346.6,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,305.33,8.39,D
-12.80172,136.09909,344.53,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,300.04,5.26,D
-12.80289,136.09174,338.13,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,298.1,4.12,D
-13.06651,134.3913,334.19,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,304.72,1.5,D
-13.06371,134.38721,367,0.39,0.36,2026-07-19,0444,N,high,2.0NRT,313.69,11.09,D
-12.75881,136.34651,357.36,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,309.65,18.34,D
-12.7594,136.3428,352.56,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,308.45,20.73,D
-12.94969,135.13268,336.5,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,304.49,2.97,D
-13.06317,134.39078,346.23,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.89,9.53,D
-13.06425,134.38365,355.6,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.53,11.09,D
-13.36943,132.30551,346.41,0.43,0.38,2026-07-19,0444,N,nominal,2.0NRT,308.11,5.85,D
-13.37,132.3015,343.77,0.43,0.38,2026-07-19,0444,N,nominal,2.0NRT,309.24,3.75,D
-13.37056,132.29756,337.11,0.43,0.38,2026-07-19,0444,N,nominal,2.0NRT,307.7,3.75,D
-12.94636,135.13214,336.33,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.74,2.97,D
-13.06092,134.38312,350.48,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.07,11.09,D
-13.06146,134.37958,339.36,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,303.86,3.13,D
-13.36591,132.30495,343.63,0.43,0.38,2026-07-19,0444,N,nominal,2.0NRT,310.92,5.85,D
-13.38365,132.18005,338.83,0.44,0.38,2026-07-19,0444,N,nominal,2.0NRT,307.14,3.75,D
-13.38422,132.17601,349.47,0.44,0.38,2026-07-19,0444,N,nominal,2.0NRT,309.28,3.75,D
-13.38479,132.17197,348.86,0.44,0.38,2026-07-19,0444,N,nominal,2.0NRT,309.59,8.48,D
-13.06726,134.31854,367,0.39,0.36,2026-07-19,0444,N,high,2.0NRT,308.9,11.41,D
-13.0678,134.31499,367,0.39,0.36,2026-07-19,0444,N,high,2.0NRT,310.99,30.22,D
-12.75497,136.32678,339.64,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,302.38,3.56,D
-12.79098,136.10109,331.73,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,299.76,2.87,D
-12.94302,135.13159,336.18,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,308.18,5.68,D
-13.36238,132.30441,350.83,0.43,0.38,2026-07-19,0444,N,nominal,2.0NRT,311.34,11.9,D
-13.36295,132.30042,338.02,0.43,0.38,2026-07-19,0444,N,nominal,2.0NRT,308.88,7,D
-13.37953,132.18359,338.72,0.44,0.38,2026-07-19,0444,N,nominal,2.0NRT,308.3,2.31,D
-12.75156,136.32622,336.43,0.4,0.37,2026-07-19,0444,N,nominal,2.0NRT,302.09,3.56,D
-13.06447,134.31445,352.46,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,315.54,30.22,D
-13.06554,134.30733,330.88,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,304.44,6.08,D
-13.35943,132.29987,348.36,0.43,0.38,2026-07-19,0444,N,nominal,2.0NRT,310.2,7,D
-13.37598,132.18306,335.76,0.44,0.38,2026-07-19,0444,N,low,2.0NRT,310.17,2.31,D
-13.69581,129.83798,332.42,0.39,0.44,2026-07-19,0444,N,nominal,2.0NRT,304.95,1.32,D
-13.69724,129.8271,349.48,0.39,0.44,2026-07-19,0444,N,nominal,2.0NRT,305.04,4.8,D
-13.065,134.31088,367,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,329.05,30.22,D
-13.03584,134.48108,344.15,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.61,4.3,D
-13.05522,134.3531,347.62,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.98,6.54,D
-13.05575,134.34953,330.95,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.4,5.72,D
-13.06059,134.31749,332.57,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.19,4.89,D
-13.06113,134.31393,350.73,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.89,20.24,D
-13.06167,134.31036,356.73,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,313.55,20.24,D
-13.69366,129.82292,349.45,0.39,0.44,2026-07-19,0444,N,nominal,2.0NRT,306.51,4.65,D
-13.03197,134.4841,346.62,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.73,4.3,D
-13.03251,134.48055,343.67,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.49,4.3,D
-13.05296,134.34544,351.49,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,311.4,5.72,D
-13.05564,134.32767,345.26,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.2,6.36,D
-13.05618,134.3241,350.44,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.04,6.36,D
-13.02864,134.48357,335.8,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.6,2.33,D
-13.04962,134.34494,349.15,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.54,8.84,D
-13.05285,134.32358,342.72,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.97,7.69,D
-13.05338,134.32001,345.94,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.63,11.82,D
-13.05446,134.31288,332.02,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.06,2.48,D
-13.0813,134.13443,337.49,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.97,3.05,D
-13.02584,134.47949,332.1,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,303.78,2.33,D
-13.04736,134.3373,342.16,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.76,3.55,D
-13.0479,134.33374,334.71,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,304.92,2.6,D
-13.05112,134.31236,333.96,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,303.94,2.48,D
-13.03274,134.41147,335.18,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,305.57,5.59,D
-13.04242,134.34743,337.82,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.29,3.47,D
-13.04403,134.33676,340.76,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.6,4.24,D
-13.0451,134.32965,331.16,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.93,3.95,D
-13.03048,134.40384,331.53,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,305.89,2.66,D
-13.03908,134.34691,344.86,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.45,3.47,D
-13.04069,134.33624,343.02,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.16,4.24,D
-13.04123,134.33269,346.72,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,310.08,3.95,D
-13.04177,134.32913,340.66,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.88,3.95,D
-13.04445,134.31131,350.75,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,303.2,4.56,D
-13.02661,134.40686,353.62,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,310.53,14.3,D
-13.02715,134.40332,350.61,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,311.92,17.93,D
-13.02769,134.39975,334.4,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,308.79,17.93,D
-13.03628,134.34283,336.28,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.71,3.91,D
-13.03682,134.33928,343.18,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.79,11.93,D
-13.03736,134.33571,344.85,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,312.68,11.93,D
-13.03789,134.33215,354.91,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.93,9.51,D
-13.03843,134.32861,350.72,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.73,9.51,D
-13.03897,134.32504,347.67,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.39,10.53,D
-13.03951,134.32149,332.2,0.39,0.36,2026-07-19,0444,N,low,2.0NRT,305.59,10.53,D
-13.04165,134.30722,343.11,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,303.56,5.65,D
-13.03349,134.33876,352.23,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.59,11.93,D
-13.03617,134.32097,354.63,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,312.88,10.53,D
-13.02312,134.3913,345.47,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.7,6.08,D
-13.01979,134.39078,343.62,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.86,6.08,D
-13.01636,134.36838,337.84,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.77,6.91,D
-13.03093,134.27228,343.34,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.45,3.59,D
-13.03019,134.23204,333.98,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,302.67,2.24,D
-12.96425,134.64372,337.53,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.35,5.08,D
-13.02685,134.23152,337.98,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,304.47,4.17,D
-12.98523,134.48354,335.85,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,307.22,3.19,D
-12.95327,134.53664,341.88,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.16,6.25,D
-13.43408,131.23795,340.55,0.48,0.4,2026-07-19,0444,N,nominal,2.0NRT,306.76,6.98,D
-13.43469,131.23355,354.53,0.48,0.4,2026-07-19,0444,N,nominal,2.0NRT,309.34,6.4,D
-13.4353,131.22917,341.48,0.48,0.4,2026-07-19,0444,N,nominal,2.0NRT,309.48,6.4,D
-13.43592,131.22472,350.67,0.48,0.4,2026-07-19,0444,N,nominal,2.0NRT,309.16,5.64,D
-13.43655,131.22023,335.91,0.48,0.4,2026-07-19,0444,N,nominal,2.0NRT,305.88,5.64,D
-13.43718,131.2157,342.99,0.48,0.4,2026-07-19,0444,N,nominal,2.0NRT,306.47,5.45,D
-13.42975,131.24185,367,0.48,0.4,2026-07-19,0444,N,high,2.0NRT,310.06,6.98,D
-12.9494,134.53966,344.44,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.59,3.73,D
-13.43037,131.2374,345.97,0.48,0.4,2026-07-19,0444,N,nominal,2.0NRT,312.12,6.98,D
-13.43347,131.21507,340.66,0.48,0.4,2026-07-19,0444,N,nominal,2.0NRT,311.18,5.45,D
-13.4341,131.21057,332.08,0.48,0.4,2026-07-19,0444,N,low,2.0NRT,306.14,5.45,D
-13.42604,131.2413,340.69,0.48,0.4,2026-07-19,0444,N,nominal,2.0NRT,311.52,5.99,D
-12.9503,134.48891,331.76,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,306.11,3.81,D
-12.95084,134.48537,340.39,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,304.43,2.06,D
-12.97389,134.31073,367,0.39,0.36,2026-07-19,0444,N,high,2.0NRT,309.05,6.23,D
-12.97443,134.30716,367,0.39,0.36,2026-07-19,0444,N,high,2.0NRT,310.15,11.32,D
-12.94697,134.48837,350.83,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.97,9.01,D
-12.9475,134.48483,347.26,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.23,4.82,D
-12.97335,134.31427,340.47,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.99,6.23,D
-12.97497,134.3036,350.99,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.53,11.32,D
-12.9755,134.30005,349.09,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,307.26,4.93,D
-12.94309,134.49141,350.36,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.94,9.01,D
-12.94363,134.48787,348.75,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.6,9.01,D
-12.97002,134.31375,339.87,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.93,6.23,D
-12.97109,134.30663,345.65,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.65,11.32,D
-12.97163,134.30307,347.98,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.25,11.32,D
-12.97271,134.29596,334.35,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,305.56,4.93,D
-12.96937,134.29543,340.99,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.06,4.94,D
-12.96991,134.29187,339.2,0.39,0.36,2026-07-19,0444,N,nominal,2.0NRT,303.2,2,D
-12.93256,134.49339,346.08,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,308.48,15.38,D
-12.92923,134.49287,349.39,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,311.59,15.38,D
-12.94377,134.39694,337.55,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.36,2.72,D
-12.91565,134.55971,341,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,306.68,2.45,D
-12.91619,134.55617,336.27,0.38,0.36,2026-07-19,0444,N,nominal,2.0NRT,309.45,2.45,D
-12.92644,134.48878,331.46,0.38,0.36,2026-07-19,0444,N,low,2.0NRT,304.81,4.8,D
